true_label,rank,fea_name,raw_difference_incorrect_minus_correct,sd_scaled_difference,abs_sd_scaled_difference,is_paper_relevant_fea
Neutral,34,LowerLipDepressorL,-0.00440798772069217,-0.03683247485796419,0.03683247485796419,True
Neutral,35,JawThrust,0.0024829195830955767,0.036558010954374304,0.036558010954374304,False
Neutral,36,LowerLipDepressorR,-0.0039927036080677,-0.034212907072852426,0.034212907072852426,True
Neutral,37,JawSidewaysLeft,0.0007242254977385995,0.033990716332868695,0.033990716332868695,False
Neutral,38,LipCornerPullerL,0.0076183540149189835,0.033750683089672995,0.033750683089672995,True
Neutral,39,LipCornerPullerR,0.0076437311419857955,0.033107011552557145,0.033107011552557145,True
Neutral,40,EyesClosedR,-0.0027418052073539673,-0.025983104651400944,0.025983104651400944,False
Neutral,41,LipPuckerL,0.0023723236358195593,0.021983064108832696,0.021983064108832696,False
Neutral,42,JawSidewaysRight,0.00046063798052713937,0.01695851618558738,0.01695851618558738,False
Neutral,43,EyesClosedL,0.0017278153395446083,0.015943876989984524,0.015943876989984524,False
Neutral,44,LipPuckerR,0.0014036437184735187,0.01309197570525829,0.01309197570525829,False
Neutral,45,NoseWrinklerL,0.001862921395736549,0.010791783744837443,0.010791783744837443,True
Neutral,46,OuterBrowRaiserR,-0.001665493890457878,-0.0103953320344447,0.0103953320344447,True
Neutral,47,ChinRaiserB,-0.0017110537321464309,-0.008317226327063392,0.008317226327063392,True
Neutral,48,LipFunnelerRT,-0.00033624360306859426,-0.008294088982235612,0.008294088982235612,True
Neutral,49,LipFunnelerLT,0.0003296468237725687,0.008148945568556203,0.008148945568556203,True
Neutral,50,LipCornerDepressorL,0.00101419756123536,0.006088241349178767,0.006088241349178767,True
Neutral,51,ChinRaiserT,-0.0010006921935160461,-0.005288132307005469,0.005288132307005469,True
Neutral,52,CheekPuffR,-5.448636101515526e-05,-0.005119554973508095,0.005119554973508095,False
Neutral,53,LipCornerDepressorR,0.0005995235076149026,0.003710137490674433,0.003710137490674433,True
Neutral,54,CheekPuffL,2.638679927095686e-05,0.0027774433003695856,0.0027774433003695856,False
Neutral,55,LipStretcherR,-0.00027031054862884044,-0.0023806328771001505,0.0023806328771001505,True
Neutral,56,NoseWrinklerR,0.000249866562794683,0.0014260356551222013,0.0014260356551222013,True
Neutral,57,LipFunnelerRB,-4.565618129652053e-05,-0.0009191993309927913,0.0009191993309927913,True
Neutral,58,LipStretcherL,-9.441406763899523e-05,-0.0008755813862512845,0.0008755813862512845,True
Neutral,59,LipPressorL,-2.509907734278644e-05,-0.0005664861721191992,0.0005664861721191992,True
Neutral,60,LipFunnelerLB,-2.1825676099891782e-05,-0.00043541490401652414,0.00043541490401652414,True
Neutral,61,LipPressorR,-1.8587062159007986e-05,-0.00041643185404198376,0.00041643185404198376,True
Neutral,62,CheekSuckL,4.812814549183793e-08,5.17490101490488e-06,5.17490101490488e-06,False
Neutral,63,CheekSuckR,2.9027263468402798e-08,3.7145232403907733e-06,3.7145232403907733e-06,False
Sadness,1,EyesClosedL,0.4876405581955278,4.499833342865258,4.499833342865258,False
Sadness,2,EyesClosedR,0.4616470685351396,4.374863707162125,4.374863707162125,False
Sadness,3,LipPressorR,0.18574464471066282,4.16149610484539,4.16149610484539,True
Sadness,4,LipPressorL,0.1823308086690682,4.115206326180903,4.115206326180903,True
Sadness,5,BrowLowererR,0.36315782376870465,2.5720304371128844,2.5720304371128844,True
Sadness,6,BrowLowererL,0.3503178378995913,2.3967938839239946,2.3967938839239946,True
Sadness,7,LipPuckerL,0.2044698826329203,1.894713887421247,1.894713887421247,False
Sadness,8,LipPuckerR,0.19291043782178072,1.7993018684257667,1.7993018684257667,False
Sadness,9,NoseWrinklerR,0.2903201425413316,1.6569118734157753,1.6569118734157753,True
Sadness,10,NoseWrinklerL,0.2851937542009767,1.6521090625503319,1.6521090625503319,True
Sadness,11,CheekPuffR,-0.017567383863357478,-1.6506367052878022,1.6506367052878022,False
Sadness,12,LipCornerDepressorR,-0.24723666806008202,-1.5300184556371834,1.5300184556371834,True
Sadness,13,CheekRaiserR,0.30625291564156265,1.4786880378744243,1.4786880378744243,True
Sadness,14,LipCornerDepressorL,-0.24567967356761575,-1.4748183238038637,1.4748183238038637,True
Sadness,15,CheekRaiserL,0.29888006939367573,1.4004895137064468,1.4004895137064468,True
Sadness,16,CheekPuffL,-0.01255203972586847,-1.3212128642278504,1.3212128642278504,False
Sadness,17,LipFunnelerRB,-0.0654170120099759,-1.3170456215903423,1.3170456215903423,True
Sadness,18,LipFunnelerLB,-0.06450547493543249,-1.2868625489082055,1.2868625489082055,True
Sadness,19,LipTightenerR,-0.07215722011239094,-1.2737003272309695,1.2737003272309695,True
Sadness,20,LipTightenerL,-0.07399294243744313,-1.255510877680557,1.255510877680557,True
Sadness,21,LipFunnelerRT,-0.04918129875382456,-1.2131504195275922,1.2131504195275922,True
Sadness,22,LipFunnelerLT,-0.04623722731508228,-1.1429949311191252,1.1429949311191252,True
Sadness,23,JawSidewaysLeft,-0.02297258077643766,-1.0781924677383357,1.0781924677383357,False
Sadness,24,JawThrust,-0.06697419281726201,-0.9861146093266733,0.9861146093266733,False
Sadness,25,JawSidewaysRight,-0.02278224189885649,-0.8387346122514576,0.8387346122514576,False
Sadness,26,EyesLookLeftR,-0.07129337758335197,-0.666715962884231,0.666715962884231,False
Sadness,27,EyesLookLeftL,-0.04322596579008353,-0.5325257298154761,0.5325257298154761,False
Sadness,28,LipSuckRB,0.04745081783874032,0.4554401714349548,0.4554401714349548,False
Sadness,29,LipSuckLB,0.05266709143603853,0.4491793175826512,0.4491793175826512,False
Sadness,30,ChinRaiserB,-0.08531131903622813,-0.4146880576301492,0.4146880576301492,True
Sadness,31,EyesLookRightL,0.03780851958710828,0.4100768711822774,0.4100768711822774,False
Sadness,32,EyesLookDownR,-0.01739326911583383,-0.3856987304569283,0.3856987304569283,False
Sadness,33,OuterBrowRaiserL,0.05871653683465618,0.3744337853229367,0.3744337853229367,True
Sadness,34,LipStretcherL,-0.039039010005008076,-0.362041710021027,0.362041710021027,True
Sadness,35,ChinRaiserT,-0.06758799956586603,-0.357167055350269,0.357167055350269,True
Sadness,36,OuterBrowRaiserR,0.05560893800319391,0.34708825888705414,0.34708825888705414,True
Sadness,37,LipStretcherR,-0.03632354077591785,-0.3199024818767721,0.3199024818767721,True
Sadness,38,UpperLidRaiserR,-0.060542334554091186,-0.28137075422306596,0.28137075422306596,True
Sadness,39,InnerBrowRaiserL,0.04260004471038335,0.27741214541443954,0.27741214541443954,True
Sadness,40,MouthLeft,0.0031200517414779355,0.2614552174353272,0.2614552174353272,False
Sadness,41,EyesLookUpL,-0.026036365622389403,-0.25100881775081024,0.25100881775081024,False
Sadness,42,EyesLookDownL,-0.00949582840213551,-0.24925187146470792,0.24925187146470792,False
Sadness,43,EyesLookUpR,-0.02579858978869097,-0.248347769200482,0.248347769200482,False
Sadness,44,LipSuckLT,-0.017540158604388685,-0.24229137445807825,0.24229137445807825,False
Sadness,45,InnerBrowRaiserR,0.033957952655354076,0.21606711877092635,0.21606711877092635,True
Sadness,46,LipsToward,0.00851987027851539,0.20180910511919048,0.20180910511919048,False
